Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments 
8,1259,UDP,128,81,2022/01/20,12:31:38,NULL
8,1260,UDP,45,58,2022/01/20,12:31:38,NULL
8,1261,UDP,128,81,2022/01/20,12:31:38,NULL
8,1262,UDP,45,58,2022/01/20,12:31:38,NULL
8,1263,UDP,128,1234,2022/01/20,12:31:38,NULL
8,1264,UDP,128,61,2022/01/20,12:31:38,NULL
8,1265,UDP,128,78,2022/01/20,12:31:38,NULL
8,1266,UDP,45,57,2022/01/20,12:31:38,NULL
8,1267,UDP,128,1234,2022/01/20,12:31:38,NULL
8,1268,UDP,128,83,2022/01/20,12:31:38,NULL
8,1269,UDP,45,57,2022/01/20,12:31:39,NULL
8,1270,UDP,45,92,2022/01/20,12:31:39,NULL
8,1271,UDP,128,82,2022/01/20,12:31:39,NULL
8,1272,UDP,45,58,2022/01/20,12:31:39,NULL
8,1273,UDP,128,1234,2022/01/20,12:31:39,NULL
8,1274,UDP,45,126,2022/01/20,12:31:39,NULL
8,1275,UDP,128,80,2022/01/20,12:31:39,NULL
8,1276,UDP,45,58,2022/01/20,12:31:39,NULL
8,1277,UDP,128,1234,2022/01/20,12:31:39,NULL
8,1278,UDP,128,83,2022/01/20,12:31:39,NULL
8,1279,UDP,45,57,2022/01/20,12:31:39,NULL
8,1280,UDP,51,53,2022/01/20,12:31:39,NULL
8,1281,UDP,128,1234,2022/01/20,12:31:39,NULL
8,1282,UDP,128,77,2022/01/20,12:31:39,NULL
8,1283,UDP,45,108,2022/01/20,12:31:39,NULL
8,1284,UDP,45,57,2022/01/20,12:31:39,NULL
8,1285,UDP,128,82,2022/01/20,12:31:39,NULL
8,1286,UDP,128,1235,2022/01/20,12:31:39,NULL
8,1287,UDP,45,58,2022/01/20,12:31:39,NULL
8,1288,UDP,128,92,2022/01/20,12:31:39,NULL
8,1289,UDP,45,58,2022/01/20,12:31:39,NULL
8,1290,UDP,128,1235,2022/01/20,12:31:39,NULL
8,1291,UDP,128,93,2022/01/20,12:31:39,NULL
8,1292,UDP,45,57,2022/01/20,12:31:39,NULL
8,1293,UDP,128,1235,2022/01/20,12:31:39,NULL
8,1294,UDP,128,99,2022/01/20,12:31:39,NULL
8,1295,UDP,45,57,2022/01/20,12:31:39,NULL
8,1296,UDP,128,1235,2022/01/20,12:31:39,NULL
8,1297,UDP,128,102,2022/01/20,12:31:39,NULL
8,1298,UDP,45,58,2022/01/20,12:31:40,NULL
8,1299,UDP,45,184,2022/01/20,12:31:40,NULL
8,1300,UDP,128,92,2022/01/20,12:31:40,NULL
8,1301,UDP,128,99,2022/01/20,12:31:40,NULL
8,1302,UDP,45,58,2022/01/20,12:31:40,NULL
8,1303,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1304,UDP,128,99,2022/01/20,12:31:40,NULL
8,1305,UDP,45,57,2022/01/20,12:31:40,NULL
8,1306,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1307,UDP,128,95,2022/01/20,12:31:40,NULL
8,1308,UDP,45,57,2022/01/20,12:31:40,NULL
8,1309,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1310,UDP,128,96,2022/01/20,12:31:40,NULL
8,1311,UDP,45,58,2022/01/20,12:31:40,NULL
8,1312,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1313,UDP,128,61,2022/01/20,12:31:40,NULL
8,1314,UDP,128,96,2022/01/20,12:31:40,NULL
8,1315,UDP,45,58,2022/01/20,12:31:40,NULL
8,1316,UDP,128,90,2022/01/20,12:31:40,NULL
8,1317,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1318,UDP,45,57,2022/01/20,12:31:40,NULL
8,1319,UDP,128,86,2022/01/20,12:31:40,NULL
8,1320,UDP,45,57,2022/01/20,12:31:40,NULL
8,1321,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1322,UDP,128,85,2022/01/20,12:31:40,NULL
8,1323,UDP,45,58,2022/01/20,12:31:40,NULL
8,1324,UDP,128,1235,2022/01/20,12:31:40,NULL
8,1325,UDP,128,85,2022/01/20,12:31:40,NULL
8,1326,UDP,45,150,2022/01/20,12:31:41,NULL
8,1327,UDP,45,58,2022/01/20,12:31:41,NULL
8,1328,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1329,UDP,128,81,2022/01/20,12:31:41,NULL
8,1330,UDP,45,57,2022/01/20,12:31:41,NULL
8,1331,UDP,51,53,2022/01/20,12:31:41,NULL
8,1332,UDP,128,50,2022/01/20,12:31:41,NULL
8,1333,UDP,128,70,2022/01/20,12:31:41,NULL
8,1334,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1335,UDP,45,57,2022/01/20,12:31:41,NULL
8,1336,UDP,128,94,2022/01/20,12:31:41,NULL
8,1337,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1338,UDP,45,58,2022/01/20,12:31:41,NULL
8,1339,UDP,45,154,2022/01/20,12:31:41,NULL
8,1340,UDP,128,92,2022/01/20,12:31:41,NULL
8,1341,UDP,45,58,2022/01/20,12:31:41,NULL
8,1342,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1343,UDP,128,89,2022/01/20,12:31:41,NULL
8,1344,UDP,45,57,2022/01/20,12:31:41,NULL
8,1345,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1346,UDP,128,93,2022/01/20,12:31:41,NULL
8,1347,UDP,45,57,2022/01/20,12:31:41,NULL
8,1348,UDP,128,95,2022/01/20,12:31:41,NULL
8,1349,UDP,45,58,2022/01/20,12:31:41,NULL
8,1350,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1351,UDP,128,96,2022/01/20,12:31:41,NULL
8,1352,UDP,45,58,2022/01/20,12:31:41,NULL
8,1353,UDP,128,1235,2022/01/20,12:31:41,NULL
8,1354,UDP,128,101,2022/01/20,12:31:41,NULL
8,1355,UDP,45,57,2022/01/20,12:31:41,NULL
8,1356,UDP,128,1235,2022/01/20,12:31:42,NULL
8,1357,UDP,128,101,2022/01/20,12:31:42,NULL
8,1358,UDP,45,57,2022/01/20,12:31:42,NULL
8,1359,UDP,128,1235,2022/01/20,12:31:42,NULL
8,1360,UDP,128,84,2022/01/20,12:31:42,NULL
8,1361,UDP,45,58,2022/01/20,12:31:42,NULL
8,1362,UDP,128,61,2022/01/20,12:31:42,NULL
8,1363,UDP,128,89,2022/01/20,12:31:42,NULL
8,1364,UDP,45,58,2022/01/20,12:31:42,NULL
8,1365,UDP,128,95,2022/01/20,12:31:42,NULL
8,1366,UDP,45,57,2022/01/20,12:31:42,NULL
8,1367,UDP,128,93,2022/01/20,12:31:42,NULL
8,1368,UDP,45,57,2022/01/20,12:31:42,NULL
8,1369,UDP,128,92,2022/01/20,12:31:42,NULL
8,1370,UDP,45,58,2022/01/20,12:31:42,NULL
8,1371,UDP,51,53,2022/01/20,12:31:42,NULL
8,1372,UDP,128,93,2022/01/20,12:31:42,NULL
8,1373,UDP,45,58,2022/01/20,12:31:42,NULL
8,1374,UDP,128,87,2022/01/20,12:31:42,NULL
8,1375,UDP,45,57,2022/01/20,12:31:42,NULL
8,1376,UDP,45,150,2022/01/20,12:31:42,NULL
8,1377,UDP,128,84,2022/01/20,12:31:42,NULL
8,1378,UDP,45,57,2022/01/20,12:31:42,NULL
8,1379,TCP,128,88,2022/01/20,12:31:42,NULL
8,1380,UDP,128,93,2022/01/20,12:31:42,NULL
8,1381,UDP,45,58,2022/01/20,12:31:42,NULL
8,1382,UDP,128,87,2022/01/20,12:31:42,NULL
8,1383,UDP,45,58,2022/01/20,12:31:42,NULL
8,1384,UDP,128,87,2022/01/20,12:31:42,NULL
8,1385,UDP,45,57,2022/01/20,12:31:42,NULL
8,1386,UDP,128,114,2022/01/20,12:31:42,NULL
8,1387,UDP,128,92,2022/01/20,12:31:42,NULL
8,1388,UDP,45,57,2022/01/20,12:31:42,NULL
8,1389,UDP,128,94,2022/01/20,12:31:42,NULL
8,1390,UDP,45,58,2022/01/20,12:31:42,NULL
8,1391,UDP,128,84,2022/01/20,12:31:43,NULL
8,1392,UDP,45,58,2022/01/20,12:31:43,NULL
8,1393,UDP,128,95,2022/01/20,12:31:43,NULL
8,1394,UDP,45,57,2022/01/20,12:31:43,NULL
8,1395,UDP,128,89,2022/01/20,12:31:43,NULL
8,1396,UDP,128,61,2022/01/20,12:31:43,NULL
8,1397,UDP,45,57,2022/01/20,12:31:43,NULL
8,1398,UDP,128,87,2022/01/20,12:31:43,NULL
8,1399,UDP,45,58,2022/01/20,12:31:43,NULL
8,1400,UDP,128,93,2022/01/20,12:31:43,NULL
8,1401,UDP,45,58,2022/01/20,12:31:43,NULL
8,1402,UDP,128,93,2022/01/20,12:31:43,NULL
8,1403,UDP,45,57,2022/01/20,12:31:43,NULL
8,1404,TCP,44,84,2022/01/20,12:31:43,NULL
8,1405,UDP,128,90,2022/01/20,12:31:43,NULL
8,1406,UDP,45,57,2022/01/20,12:31:43,NULL
8,1407,UDP,51,53,2022/01/20,12:31:43,NULL
8,1408,UDP,128,89,2022/01/20,12:31:43,NULL
8,1409,UDP,45,58,2022/01/20,12:31:43,NULL
8,1410,UDP,128,95,2022/01/20,12:31:43,NULL
8,1411,UDP,45,58,2022/01/20,12:31:43,NULL
8,1412,TCP,128,40,2022/01/20,12:31:43,NULL
8,1413,UDP,128,97,2022/01/20,12:31:43,NULL
8,1414,UDP,45,57,2022/01/20,12:31:43,NULL
8,1415,UDP,128,97,2022/01/20,12:31:43,NULL
8,1416,UDP,45,57,2022/01/20,12:31:43,NULL
8,1417,UDP,128,95,2022/01/20,12:31:43,NULL
8,1418,UDP,45,58,2022/01/20,12:31:43,NULL
8,1419,UDP,128,90,2022/01/20,12:31:43,NULL
8,1420,UDP,45,58,2022/01/20,12:31:43,NULL
8,1421,UDP,128,84,2022/01/20,12:31:43,NULL
8,1422,UDP,45,57,2022/01/20,12:31:43,NULL
8,1423,UDP,128,89,2022/01/20,12:31:43,NULL
8,1424,UDP,45,57,2022/01/20,12:31:43,NULL
8,1425,UDP,128,85,2022/01/20,12:31:43,NULL
8,1426,UDP,45,58,2022/01/20,12:31:43,NULL
8,1427,UDP,128,93,2022/01/20,12:31:44,NULL
8,1428,UDP,45,58,2022/01/20,12:31:44,NULL
8,1429,UDP,128,92,2022/01/20,12:31:44,NULL
8,1430,UDP,45,57,2022/01/20,12:31:44,NULL
8,1431,UDP,128,87,2022/01/20,12:31:44,NULL
8,1432,UDP,45,57,2022/01/20,12:31:44,NULL
8,1433,UDP,45,184,2022/01/20,12:31:44,NULL
8,1434,UDP,128,92,2022/01/20,12:31:44,NULL
8,1435,UDP,128,90,2022/01/20,12:31:44,NULL
8,1436,UDP,45,58,2022/01/20,12:31:44,NULL
8,1437,UDP,128,93,2022/01/20,12:31:44,NULL
8,1438,UDP,45,58,2022/01/20,12:31:44,NULL
8,1439,UDP,128,95,2022/01/20,12:31:44,NULL
8,1440,UDP,45,57,2022/01/20,12:31:44,NULL
8,1441,UDP,128,96,2022/01/20,12:31:44,NULL
8,1442,UDP,45,89,2022/01/20,12:31:44,NULL
8,1443,UDP,128,93,2022/01/20,12:31:44,NULL
8,1444,UDP,45,99,2022/01/20,12:31:44,NULL
8,1445,TCP,45,248,2022/01/20,12:31:44,NULL
8,1446,UDP,128,91,2022/01/20,12:31:44,NULL
8,1447,UDP,45,88,2022/01/20,12:31:44,NULL
8,1448,UDP,128,87,2022/01/20,12:31:44,NULL
8,1449,UDP,45,87,2022/01/20,12:31:44,NULL
8,1450,UDP,128,86,2022/01/20,12:31:44,NULL
8,1451,TCP,128,40,2022/01/20,12:31:44,NULL
8,1452,UDP,45,89,2022/01/20,12:31:44,NULL
8,1453,UDP,128,61,2022/01/20,12:31:44,NULL
8,1454,UDP,128,93,2022/01/20,12:31:44,NULL
8,1455,UDP,45,92,2022/01/20,12:31:44,NULL
8,1456,UDP,128,83,2022/01/20,12:31:44,NULL
8,1457,UDP,45,87,2022/01/20,12:31:44,NULL
8,1458,UDP,128,50,2022/01/20,12:31:44,NULL
8,1459,UDP,128,87,2022/01/20,12:31:44,NULL
8,1460,UDP,45,95,2022/01/20,12:31:44,NULL
8,1461,UDP,128,96,2022/01/20,12:31:44,NULL
8,1462,UDP,45,92,2022/01/20,12:31:44,NULL
8,1463,UDP,45,150,2022/01/20,12:31:45,NULL
8,1464,UDP,45,154,2022/01/20,12:31:45,NULL
8,1465,UDP,128,86,2022/01/20,12:31:45,NULL
8,1466,UDP,45,94,2022/01/20,12:31:45,NULL
8,1467,UDP,128,85,2022/01/20,12:31:45,NULL
8,1468,UDP,45,94,2022/01/20,12:31:45,NULL
8,1469,UDP,51,53,2022/01/20,12:31:45,NULL
8,1470,UDP,128,97,2022/01/20,12:31:45,NULL
8,1471,UDP,45,93,2022/01/20,12:31:45,NULL
8,1472,UDP,128,89,2022/01/20,12:31:45,NULL
8,1473,UDP,45,97,2022/01/20,12:31:45,NULL
8,1474,UDP,128,76,2022/01/20,12:31:45,NULL
8,1475,UDP,45,98,2022/01/20,12:31:45,NULL
8,1476,UDP,128,76,2022/01/20,12:31:45,NULL
8,1477,UDP,45,97,2022/01/20,12:31:45,NULL
8,1478,UDP,128,72,2022/01/20,12:31:45,NULL
8,1479,UDP,45,98,2022/01/20,12:31:45,NULL
8,1480,UDP,128,80,2022/01/20,12:31:45,NULL
8,1481,UDP,45,100,2022/01/20,12:31:45,NULL
8,1482,UDP,128,83,2022/01/20,12:31:45,NULL
8,1483,UDP,45,100,2022/01/20,12:31:45,NULL
8,1484,UDP,128,80,2022/01/20,12:31:45,NULL
8,1485,UDP,45,109,2022/01/20,12:31:45,NULL
8,1486,UDP,128,94,2022/01/20,12:31:45,NULL
8,1487,UDP,45,108,2022/01/20,12:31:45,NULL
8,1488,UDP,128,99,2022/01/20,12:31:45,NULL
8,1489,UDP,45,99,2022/01/20,12:31:45,NULL
8,1490,UDP,128,114,2022/01/20,12:31:45,NULL
8,1491,UDP,45,86,2022/01/20,12:31:45,NULL
8,1492,UDP,128,112,2022/01/20,12:31:45,NULL
8,1493,UDP,128,112,2022/01/20,12:31:45,NULL
8,1494,UDP,45,77,2022/01/20,12:31:46,NULL
8,1495,UDP,128,103,2022/01/20,12:31:46,NULL
8,1496,UDP,45,72,2022/01/20,12:31:46,NULL
8,1497,UDP,128,110,2022/01/20,12:31:46,NULL
8,1498,UDP,45,78,2022/01/20,12:31:46,NULL
8,1499,UDP,128,111,2022/01/20,12:31:46,NULL
8,1500,UDP,45,76,2022/01/20,12:31:46,NULL
8,1501,UDP,128,88,2022/01/20,12:31:46,NULL
8,1502,UDP,45,75,2022/01/20,12:31:46,NULL
8,1503,UDP,128,93,2022/01/20,12:31:46,NULL
8,1504,UDP,45,77,2022/01/20,12:31:46,NULL
8,1505,UDP,128,101,2022/01/20,12:31:46,NULL
8,1506,UDP,45,79,2022/01/20,12:31:46,NULL
8,1507,UDP,128,98,2022/01/20,12:31:46,NULL
8,1508,UDP,45,66,2022/01/20,12:31:46,NULL
8,1509,UDP,128,91,2022/01/20,12:31:46,NULL
8,1510,UDP,45,65,2022/01/20,12:31:46,NULL
8,1511,UDP,128,94,2022/01/20,12:31:46,NULL
8,1512,UDP,45,81,2022/01/20,12:31:46,NULL
8,1513,UDP,128,100,2022/01/20,12:31:46,NULL
8,1514,UDP,45,78,2022/01/20,12:31:46,NULL
8,1515,UDP,128,96,2022/01/20,12:31:46,NULL
8,1516,UDP,45,79,2022/01/20,12:31:46,NULL
8,1517,UDP,45,126,2022/01/20,12:31:46,NULL
8,1518,UDP,128,101,2022/01/20,12:31:46,NULL
8,1519,UDP,45,69,2022/01/20,12:31:46,NULL
8,1520,UDP,128,93,2022/01/20,12:31:46,NULL
8,1521,UDP,45,66,2022/01/20,12:31:46,NULL
8,1522,UDP,128,90,2022/01/20,12:31:46,NULL
8,1523,UDP,45,72,2022/01/20,12:31:46,NULL
8,1524,UDP,128,84,2022/01/20,12:31:46,NULL
8,1525,UDP,128,1198,2022/01/20,12:31:46,NULL
8,1526,UDP,45,73,2022/01/20,12:31:46,NULL
8,1527,UDP,128,83,2022/01/20,12:31:46,NULL
8,1528,UDP,45,71,2022/01/20,12:31:46,NULL
8,1529,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1530,UDP,128,90,2022/01/20,12:31:47,NULL
8,1531,UDP,45,63,2022/01/20,12:31:47,NULL
8,1532,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1533,UDP,128,91,2022/01/20,12:31:47,NULL
8,1534,UDP,45,79,2022/01/20,12:31:47,NULL
8,1535,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1536,UDP,128,89,2022/01/20,12:31:47,NULL
8,1537,UDP,45,72,2022/01/20,12:31:47,NULL
8,1538,UDP,128,87,2022/01/20,12:31:47,NULL
8,1539,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1540,UDP,45,73,2022/01/20,12:31:47,NULL
8,1541,UDP,128,74,2022/01/20,12:31:47,NULL
8,1542,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1543,UDP,45,73,2022/01/20,12:31:47,NULL
8,1544,UDP,128,50,2022/01/20,12:31:47,NULL
8,1545,UDP,128,79,2022/01/20,12:31:47,NULL
8,1546,UDP,45,68,2022/01/20,12:31:47,NULL
8,1547,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1548,UDP,128,85,2022/01/20,12:31:47,NULL
8,1549,UDP,45,79,2022/01/20,12:31:47,NULL
8,1550,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1551,UDP,128,88,2022/01/20,12:31:47,NULL
8,1552,UDP,45,75,2022/01/20,12:31:47,NULL
8,1553,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1554,UDP,128,85,2022/01/20,12:31:47,NULL
8,1555,UDP,45,72,2022/01/20,12:31:47,NULL
8,1556,UDP,45,184,2022/01/20,12:31:47,NULL
8,1557,UDP,128,92,2022/01/20,12:31:47,NULL
8,1558,UDP,128,89,2022/01/20,12:31:47,NULL
8,1559,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1560,UDP,45,70,2022/01/20,12:31:47,NULL
8,1561,UDP,128,86,2022/01/20,12:31:47,NULL
8,1562,UDP,45,70,2022/01/20,12:31:47,NULL
8,1563,UDP,128,1198,2022/01/20,12:31:47,NULL
8,1564,UDP,128,87,2022/01/20,12:31:47,NULL
8,1565,UDP,45,77,2022/01/20,12:31:48,NULL
8,1566,UDP,128,1198,2022/01/20,12:31:48,NULL
8,1567,UDP,128,61,2022/01/20,12:31:48,NULL
8,1568,UDP,128,140,2022/01/20,12:31:48,NULL
8,1569,UDP,128,86,2022/01/20,12:31:48,NULL
8,1570,UDP,45,77,2022/01/20,12:31:48,NULL
8,1571,UDP,128,1198,2022/01/20,12:31:48,NULL
8,1572,UDP,128,88,2022/01/20,12:31:48,NULL
8,1573,UDP,45,76,2022/01/20,12:31:48,NULL
8,1574,UDP,128,97,2022/01/20,12:31:48,NULL
8,1575,UDP,128,1199,2022/01/20,12:31:48,NULL
8,1576,UDP,45,75,2022/01/20,12:31:48,NULL
8,1577,UDP,128,91,2022/01/20,12:31:48,NULL
8,1578,UDP,45,71,2022/01/20,12:31:48,NULL
8,1579,UDP,128,1199,2022/01/20,12:31:48,NULL
8,1580,UDP,128,85,2022/01/20,12:31:48,NULL
8,1581,UDP,45,75,2022/01/20,12:31:48,NULL
8,1582,UDP,51,53,2022/01/20,12:31:48,NULL
8,1583,UDP,128,128,2022/01/20,12:31:48,NULL
8,1584,UDP,128,1199,2022/01/20,12:31:48,NULL
8,1585,UDP,45,150,2022/01/20,12:31:48,NULL
8,1586,UDP,128,77,2022/01/20,12:31:48,NULL
8,1587,UDP,45,74,2022/01/20,12:31:48,NULL
8,1588,UDP,128,1199,2022/01/20,12:31:48,NULL
8,1589,UDP,128,79,2022/01/20,12:31:48,NULL
8,1590,UDP,45,69,2022/01/20,12:31:48,NULL
8,1591,UDP,128,1199,2022/01/20,12:31:48,NULL
8,1592,UDP,128,78,2022/01/20,12:31:48,NULL
8,1593,UDP,45,61,2022/01/20,12:31:48,NULL
8,1594,UDP,128,72,2022/01/20,12:31:48,NULL
8,1595,UDP,45,70,2022/01/20,12:31:48,NULL
8,1596,UDP,45,154,2022/01/20,12:31:48,NULL
8,1597,UDP,128,78,2022/01/20,12:31:48,NULL
8,1598,UDP,45,69,2022/01/20,12:31:48,NULL
8,1599,TCP,45,215,2022/01/20,12:31:48,NULL
8,1600,UDP,128,72,2022/01/20,12:31:48,NULL
8,1601,UDP,45,58,2022/01/20,12:31:49,NULL
8,1602,UDP,45,92,2022/01/20,12:31:49,NULL
8,1603,UDP,128,80,2022/01/20,12:31:49,NULL
8,1604,UDP,45,58,2022/01/20,12:31:49,NULL
8,1605,TCP,128,40,2022/01/20,12:31:49,NULL
8,1606,UDP,128,81,2022/01/20,12:31:49,NULL
8,1607,UDP,45,57,2022/01/20,12:31:49,NULL
8,1608,UDP,128,84,2022/01/20,12:31:49,NULL
8,1609,UDP,45,57,2022/01/20,12:31:49,NULL
8,1610,UDP,128,83,2022/01/20,12:31:49,NULL
8,1611,UDP,45,58,2022/01/20,12:31:49,NULL
8,1612,UDP,128,80,2022/01/20,12:31:49,NULL
8,1613,UDP,45,58,2022/01/20,12:31:49,NULL
8,1614,UDP,45,108,2022/01/20,12:31:49,NULL
8,1615,UDP,128,86,2022/01/20,12:31:49,NULL
8,1616,UDP,45,57,2022/01/20,12:31:49,NULL
8,1617,UDP,128,84,2022/01/20,12:31:49,NULL
8,1618,UDP,45,57,2022/01/20,12:31:49,NULL
8,1619,UDP,128,114,2022/01/20,12:31:49,NULL
8,1620,UDP,128,79,2022/01/20,12:31:49,NULL
8,1621,UDP,45,58,2022/01/20,12:31:49,NULL
8,1622,UDP,128,76,2022/01/20,12:31:49,NULL
8,1623,UDP,45,58,2022/01/20,12:31:49,NULL
8,1624,UDP,128,78,2022/01/20,12:31:49,NULL
8,1625,UDP,45,57,2022/01/20,12:31:49,NULL
8,1626,UDP,128,79,2022/01/20,12:31:49,NULL
8,1627,UDP,45,57,2022/01/20,12:31:49,NULL
8,1628,UDP,128,80,2022/01/20,12:31:49,NULL
8,1629,UDP,45,58,2022/01/20,12:31:49,NULL
8,1630,UDP,45,56,2022/01/20,12:31:49,NULL
8,1631,UDP,128,84,2022/01/20,12:31:49,NULL
8,1632,UDP,45,58,2022/01/20,12:31:49,NULL
8,1633,UDP,128,81,2022/01/20,12:31:49,NULL
8,1634,UDP,45,57,2022/01/20,12:31:49,NULL
8,1635,UDP,128,77,2022/01/20,12:31:50,NULL
8,1636,UDP,45,57,2022/01/20,12:31:50,NULL
8,1637,UDP,128,85,2022/01/20,12:31:50,NULL
8,1638,UDP,45,58,2022/01/20,12:31:50,NULL
8,1639,UDP,128,79,2022/01/20,12:31:50,NULL
8,1640,UDP,45,58,2022/01/20,12:31:50,NULL
8,1641,UDP,128,85,2022/01/20,12:31:50,NULL
8,1642,UDP,45,57,2022/01/20,12:31:50,NULL
8,1643,UDP,128,83,2022/01/20,12:31:50,NULL
8,1644,UDP,45,57,2022/01/20,12:31:50,NULL
8,1645,UDP,128,76,2022/01/20,12:31:50,NULL
8,1646,UDP,45,58,2022/01/20,12:31:50,NULL
8,1647,UDP,128,78,2022/01/20,12:31:50,NULL
8,1648,UDP,45,58,2022/01/20,12:31:50,NULL
8,1649,UDP,128,82,2022/01/20,12:31:50,NULL
8,1650,UDP,45,57,2022/01/20,12:31:50,NULL
8,1651,UDP,128,81,2022/01/20,12:31:50,NULL
8,1652,UDP,45,57,2022/01/20,12:31:50,NULL
8,1653,UDP,128,84,2022/01/20,12:31:50,NULL
8,1654,UDP,45,58,2022/01/20,12:31:50,NULL
8,1655,UDP,128,81,2022/01/20,12:31:50,NULL
8,1656,UDP,45,58,2022/01/20,12:31:50,NULL
8,1657,UDP,45,150,2022/01/20,12:31:50,NULL
8,1658,UDP,128,80,2022/01/20,12:31:50,NULL
8,1659,UDP,45,57,2022/01/20,12:31:50,NULL
8,1660,UDP,128,80,2022/01/20,12:31:50,NULL
8,1661,UDP,45,57,2022/01/20,12:31:50,NULL
8,1662,UDP,128,80,2022/01/20,12:31:50,NULL
8,1663,UDP,45,58,2022/01/20,12:31:50,NULL
8,1664,UDP,128,80,2022/01/20,12:31:50,NULL
8,1665,UDP,45,58,2022/01/20,12:31:50,NULL
8,1666,UDP,128,80,2022/01/20,12:31:50,NULL
8,1667,UDP,45,57,2022/01/20,12:31:50,NULL
8,1668,UDP,128,48,2022/01/20,12:31:51,NULL
8,1669,UDP,128,89,2022/01/20,12:31:51,NULL
8,1670,UDP,45,57,2022/01/20,12:31:51,NULL
8,1671,UDP,128,84,2022/01/20,12:31:51,NULL
8,1672,UDP,45,58,2022/01/20,12:31:51,NULL
8,1673,UDP,128,81,2022/01/20,12:31:51,NULL
8,1674,UDP,45,58,2022/01/20,12:31:51,NULL
8,1675,UDP,128,84,2022/01/20,12:31:51,NULL
8,1676,UDP,45,57,2022/01/20,12:31:51,NULL
8,1677,UDP,128,74,2022/01/20,12:31:51,NULL
8,1678,UDP,45,57,2022/01/20,12:31:51,NULL
8,1679,UDP,128,76,2022/01/20,12:31:51,NULL
8,1680,UDP,45,58,2022/01/20,12:31:51,NULL
8,1681,UDP,45,184,2022/01/20,12:31:51,NULL
8,1682,UDP,128,92,2022/01/20,12:31:51,NULL
8,1683,UDP,128,83,2022/01/20,12:31:51,NULL
8,1684,UDP,45,58,2022/01/20,12:31:51,NULL
8,1685,UDP,128,79,2022/01/20,12:31:51,NULL
8,1686,UDP,45,57,2022/01/20,12:31:51,NULL
8,1687,UDP,128,73,2022/01/20,12:31:51,NULL
8,1688,UDP,45,57,2022/01/20,12:31:51,NULL
8,1689,UDP,128,80,2022/01/20,12:31:51,NULL
8,1690,UDP,45,58,2022/01/20,12:31:51,NULL
8,1691,UDP,42,136,2022/01/20,12:31:51,NULL
8,1692,UDP,128,84,2022/01/20,12:31:51,NULL
8,1693,UDP,45,58,2022/01/20,12:31:51,NULL
8,1694,UDP,128,50,2022/01/20,12:31:51,NULL
8,1695,UDP,128,82,2022/01/20,12:31:51,NULL
8,1696,UDP,45,57,2022/01/20,12:31:51,NULL
8,1697,UDP,128,84,2022/01/20,12:31:51,NULL
8,1698,UDP,45,57,2022/01/20,12:31:51,NULL
8,1699,UDP,128,80,2022/01/20,12:31:51,NULL
8,1700,UDP,45,58,2022/01/20,12:31:52,NULL
8,1701,UDP,128,78,2022/01/20,12:31:52,NULL
8,1702,UDP,45,58,2022/01/20,12:31:52,NULL
8,1703,UDP,128,75,2022/01/20,12:31:52,NULL
8,1704,UDP,45,57,2022/01/20,12:31:52,NULL
8,1705,UDP,128,98,2022/01/20,12:31:52,NULL
8,1706,UDP,128,70,2022/01/20,12:31:52,NULL
8,1707,UDP,45,57,2022/01/20,12:31:52,NULL
8,1708,UDP,128,77,2022/01/20,12:31:52,NULL
8,1709,UDP,45,58,2022/01/20,12:31:52,NULL
8,1710,UDP,128,1207,2022/01/20,12:31:52,NULL
8,1711,UDP,128,82,2022/01/20,12:31:52,NULL
8,1712,UDP,45,58,2022/01/20,12:31:52,NULL
8,1713,UDP,45,154,2022/01/20,12:31:52,NULL
8,1714,UDP,128,1207,2022/01/20,12:31:52,NULL
8,1715,UDP,128,73,2022/01/20,12:31:52,NULL
8,1716,UDP,45,57,2022/01/20,12:31:52,NULL
8,1717,TCP,45,215,2022/01/20,12:31:52,NULL
8,1718,UDP,128,1207,2022/01/20,12:31:52,NULL
8,1719,UDP,128,82,2022/01/20,12:31:52,NULL
8,1720,UDP,45,57,2022/01/20,12:31:52,NULL
8,1721,UDP,128,81,2022/01/20,12:31:52,NULL
8,1722,UDP,45,63,2022/01/20,12:31:52,NULL
