Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments
0,2689,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2690,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2691,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2692,TCP,128,40,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2693,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2694,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2695,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2696,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2697,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2698,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2699,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2700,TCP,128,40,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2701,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2702,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2703,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2704,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2705,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2706,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2707,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2708,TCP,128,40,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2709,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2710,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2711,TCP,128,40,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2712,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2713,TCP,50,1410,15-01-2022,12:19:23,[IP]
,,,,,,,
0,2714,TCP,50,1410,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2715,TCP,50,1410,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2716,TCP,50,1410,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2717,UDP,50,107,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2718,UDP,128,61,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2719,TCP,128,41,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2720,TCP,238,52,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2721,TCP,128,41,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2722,TCP,237,52,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2723,TCP,128,41,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2724,TCP,238,52,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2725,UDP,128,418,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2726,UDP,128,246,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2727,UDP,51,55,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2728,UDP,128,61,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2729,UDP,51,144,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2730,UDP,51,53,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2731,UDP,128,63,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2732,UDP,128,61,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2733,UDP,51,53,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2734,UDP,41,58,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2735,UDP,41,1500,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2736,UDP,41,1280,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2737,UDP,128,64,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2738,UDP,128,61,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2739,UDP,128,141,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2740,UDP,128,113,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2741,UDP,128,110,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2742,UDP,128,106,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2743,UDP,41,54,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2744,UDP,41,59,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2745,UDP,41,59,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2746,UDP,41,75,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2747,UDP,41,1500,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2748,UDP,128,65,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2749,UDP,41,1500,15-01-2022,12:19:24,[IP]
,,,,,,,
0,2750,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2751,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2752,UDP,128,61,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2753,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2754,UDP,128,62,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2755,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2756,UDP,128,62,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2757,UDP,41,53,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2758,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2759,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2760,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2761,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2762,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2763,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2764,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2765,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2766,UDP,128,61,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2767,UDP,128,64,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2768,UDP,41,1500,15-01-2022,12:19:25,[IP]
,,,,,,,
0,2769,UDP,128,64,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2770,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2771,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2772,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2773,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2774,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2775,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2776,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2777,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2778,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2779,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2780,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2781,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2782,UDP,128,61,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2783,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2784,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2785,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2786,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2787,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2788,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2789,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2790,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2791,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2792,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2793,UDP,128,61,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2794,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2795,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2796,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2797,UDP,41,1500,15-01-2022,12:19:26,[IP]
,,,,,,,
0,2798,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2799,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2800,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2801,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2802,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2803,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2804,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2805,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2806,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2807,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2808,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2809,UDP,128,61,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2810,UDP,128,64,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2811,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2812,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2813,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2814,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2815,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2816,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2817,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2818,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2819,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2820,UDP,128,61,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2821,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2822,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2823,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2824,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2825,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2826,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2827,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2828,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2829,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2830,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2831,UDP,41,1500,15-01-2022,12:19:27,[IP]
,,,,,,,
0,2832,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2833,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2834,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2835,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2836,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2837,UDP,128,61,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2838,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2839,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2840,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2841,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2842,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2843,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2844,UDP,128,61,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2845,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2846,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2847,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2848,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2849,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2850,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2851,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2852,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2853,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2854,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2855,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2856,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2857,UDP,128,61,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2858,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2859,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2860,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2861,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2862,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2863,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2864,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2865,UDP,41,1500,15-01-2022,12:19:28,[IP]
,,,,,,,
0,2866,UDP,128,61,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2867,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2868,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2869,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2870,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2871,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2872,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2873,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2874,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2875,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2876,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2877,UDP,128,61,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2878,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2879,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2880,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2881,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2882,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2883,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2884,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2885,UDP,128,61,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2886,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2887,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2888,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2889,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2890,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2891,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2892,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2893,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2894,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2895,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2896,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2897,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2898,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2899,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2900,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2901,UDP,41,1500,15-01-2022,12:19:29,[IP]
,,,,,,,
0,2902,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2903,UDP,128,61,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2904,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2905,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2906,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2907,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2908,UDP,41,447,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2909,UDP,128,61,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2910,UDP,128,62,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2911,UDP,41,53,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2912,UDP,41,54,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2913,TCP,128,41,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2914,TCP,114,52,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2915,UDP,128,560,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2916,UDP,128,116,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2917,UDP,51,55,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2918,UDP,128,61,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2919,UDP,51,147,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2920,UDP,51,53,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2921,UDP,128,63,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2922,UDP,128,61,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2923,UDP,51,53,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2924,UDP,41,58,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2925,UDP,128,61,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2926,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2927,UDP,128,64,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2928,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2929,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2930,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2931,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2932,UDP,41,1500,15-01-2022,12:19:30,[IP]
,,,,,,,
0,2933,UDP,41,1500,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2934,UDP,41,1500,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2935,UDP,41,985,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2936,UDP,128,61,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2937,UDP,128,138,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2938,UDP,128,104,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2939,UDP,128,103,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2940,UDP,128,104,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2941,UDP,128,106,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2942,UDP,128,106,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2943,UDP,128,108,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2944,UDP,128,109,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2945,UDP,128,184,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2946,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2947,UDP,128,177,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2948,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2949,UDP,128,177,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2950,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2951,UDP,128,177,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2952,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2953,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2954,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2955,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2956,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2957,UDP,128,176,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2958,UDP,128,177,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2959,UDP,41,54,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2960,UDP,41,59,15-01-2022,12:19:31,[IP]
,,,,,,,
0,2961,UDP,128,61,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2962,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2963,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2964,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2965,UDP,41,100,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2966,UDP,128,66,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2967,UDP,128,62,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2968,UDP,128,62,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2969,UDP,128,61,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2970,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2971,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2972,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2973,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2974,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2975,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2976,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2977,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2978,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2979,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2980,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2981,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2982,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2983,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2984,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2985,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2986,UDP,128,62,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2987,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2988,UDP,128,62,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2989,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2990,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2991,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2992,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2993,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2994,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2995,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2996,UDP,41,1500,15-01-2022,12:19:32,[IP]
,,,,,,,
0,2997,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,2998,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,2999,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3000,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3001,UDP,128,62,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3002,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3003,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3004,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3005,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3006,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3007,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3008,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3009,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3010,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3011,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3012,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3013,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3014,UDP,128,62,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3015,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3016,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3017,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3018,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3019,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3020,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3021,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3022,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3023,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3024,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3025,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3026,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3027,UDP,128,67,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3028,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3029,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3030,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3031,UDP,41,1500,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3032,UDP,128,62,15-01-2022,12:19:33,[IP]
,,,,,,,
0,3033,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3034,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3035,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3036,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3037,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3038,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3039,UDP,41,1500,15-01-2022,12:19:34,[IP]
,,,,,,,
0,3040,UDP,41,1500,15-01-2022,12:19:34,[IP]
